SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence,Start Year Type,Start Day,Start Month,Start Year,End Year Type,End Month,End Day,End Year
100014487,10000674,10008807,12,12,AF/IN,,,1656,BF/IN,,,1707
100014488,10000674,10008900,62,62,AF/IN,,,1637,BF/IN,,,1685
100014490,10000674,10009762,41,41,AF/IN,,,1620,BF/IN,,,1686
100014491,10000674,10010364,45,45,AF/IN,,,1620,BF/IN,,,1655
100014493,10000674,10011066,36,36,AF/IN,,,1657,BF/IN,,,1707
100014496,10000674,10011284,92,92,AF/IN,,,1620,BF/IN,,,1684
100014497,10000674,10011396,24,24,AF/IN,,,1620,BF/IN,,,1642
100014499,10000674,10011671,28,28,AF/IN,,,1630,BF/IN,,,1685
100014502,10000675,10000777,33,33,AF/IN,,,1625,BF/IN,,,1669
100014503,10000675,10001080,20,20,AF/IN,,,1618,BF/IN,,,1669
100014504,10000675,10001164,55,55,AF/IN,,,1652,BF/IN,,,1669
100014505,10000675,10001806,19,19,AF/IN,,,1643,BF/IN,,,1669
100014507,10000675,10003060,43,43,AF/IN,,,1626,BF/IN,,,1669
100014509,10000675,10003444,28,28,AF/IN,,,1626,BF/IN,,,1669
100014511,10000675,10004087,11,11,AF/IN,,,1625,BF/IN,,,1669
100014512,10000675,10005913,18,18,AF/IN,,,1642,BF/IN,,,1669
100014513,10000675,10009069,26,26,AF/IN,,,1649,BF/IN,,,1669
100014517,10000675,10011670,37,37,AF/IN,,,1618,BF/IN,,,1649
100014518,10000675,10011671,23,23,AF/IN,,,1630,BF/IN,,,1669
100014519,10000675,10011683,18,18,AF/IN,,,1633,BF/IN,,,1669
100014527,10000676,10004697,48,48,AF/IN,,,1510,BF/IN,,,1558
100014528,10000676,10005217,28,28,AF/IN,,,1537,BF/IN,,,1554
100014530,10000676,10005963,43,43,AF/IN,,,1500,BF/IN,,,1558
100014531,10000676,10006022,42,42,AF/IN,,,1533,BF/IN,,,1558
100014532,10000676,10007302,46,46,AF/IN,,,1500,BF/IN,,,1558
100014533,10000676,10008479,42,42,AF/IN,,,1520,BF/IN,,,1558
100014534,10000676,10010908,37,37,AF/IN,,,1500,BF/IN,,,1505
100014535,10000676,10011091,41,41,AF/IN,,,1554,BF/IN,,,1558
100014537,10000676,10011575,12,12,AF/IN,,,1533,BF/IN,,,1558
100014538,10000676,10011928,41,41,AF/IN,,,1515,BF/IN,,,1558
100014539,10000676,10012116,66,66,AF/IN,,,1537,BF/IN,,,1553
100014540,10000676,10012117,13,13,AF/IN,,,1533,BF/IN,,,1558
100014541,10000676,10012492,76,76,AF/IN,,,1532,BF/IN,,,1558
100014542,10000676,10013242,34,34,AF/IN,,,1535,BF/IN,,,1558
100014544,10000677,10001121,28,28,AF/IN,,,1627,BF/IN,,,1680
100014545,10000677,10001122,23,23,AF/IN,,,1657,BF/IN,,,1705
100014547,10000677,10001881,52,52,AF/IN,,,1634,BF/IN,,,1680
100014548,10000677,10002688,16,16,AF/IN,,,1627,BF/IN,,,1683
100014552,10000677,10004524,13,13,AF/IN,,,1627,BF/IN,,,1691
100014553,10000677,10004867,79,79,AF/IN,,,1627,BF/IN,,,1700
100014555,10000677,10007925,52,52,AF/IN,,,1663,BF/IN,,,1699
100014556,10000677,10007959,73,73,AF/IN,,,1640,BF/IN,,,1692
100014558,10000677,10008588,37,37,AF/IN,,,1627,BF/IN,,,1683
100014561,10000677,10009219,75,75,AF/IN,,,1627,BF/IN,,,1674
100014562,10000677,10010403,45,45,AF/IN,,,1627,BF/IN,,,1680
100014564,10000677,10012673,12,12,AF/IN,,,1652,BF/IN,,,1710
100014565,10000677,10012910,13,13,AF/IN,,,1643,BF/IN,,,1710
100014567,10000678,10000682,73,73,AF/IN,,,1571,BF/IN,,,1587
100014569,10000678,10001646,23,23,AF/IN,,,1590,BF/IN,,,1609
100014570,10000678,10001647,26,26,AF/IN,,,1608,BF/IN,,,1609
100014572,10000678,10002249,34,34,AF/IN,,,1571,BF/IN,,,1609
100014574,10000678,10002464,41,41,AF/IN,,,1571,BF/IN,,,1609
100014576,10000678,10002870,51,51,AF/IN,,,1576,BF/IN,,,1609
100014577,10000678,10003265,26,26,AF/IN,,,1573,BF/IN,,,1609
100014578,10000678,10003266,19,19,AF/IN,,,1619,BF/IN,,,1609
100014581,10000678,10003578,15,15,AF/IN,,,1604,BF/IN,,,1609
100014584,10000678,10003869,68,68,AF/IN,,,1571,BF/IN,,,1604
100014586,10000678,10003975,13,13,AF/IN,,,1571,BF/IN,,,1596
100014588,10000678,10004864,21,21,AF/IN,,,1571,BF/IN,,,1584
100014589,10000678,10005201,34,34,AF/IN,,,1571,BF/IN,,,1609
100014590,10000678,10005537,11,11,AF/IN,,,1592,BF/IN,,,1609
100014591,10000678,10005627,74,74,AF/IN,,,1571,BF/IN,,,1609
100014593,10000678,10006720,17,17,AF/IN,,,1572,BF/IN,,,1609
100014594,10000678,10007540,28,28,AF/IN,,,1571,BF/IN,,,1590
100014596,10000678,10007973,25,25,AF/IN,,,1571,BF/IN,,,1609
100014597,10000678,10008011,49,49,AF/IN,,,1576,BF/IN,,,1609
100014598,10000678,10008089,39,39,AF/IN,,,1571,BF/IN,,,1609
100014600,10000678,10008704,16,16,AF/IN,,,1587,BF/IN,,,1609
100014602,10000678,10008706,46,46,AF/IN,,,1571,BF/IN,,,1601
100014604,10000678,10009718,22,22,AF/IN,,,1571,BF/IN,,,1599
100014605,10000678,10010937,22,22,AF/IN,,,1571,BF/IN,,,1609
100014606,10000678,10011091,17,17,AF/IN,,,1571,BF/IN,,,1586
100014609,10000678,10012328,28,28,AF/IN,,,1573,BF/IN,,,1609
100014610,10000678,10012582,11,11,AF/IN,,,1571,BF/IN,,,1595
100014612,10000679,10001730,55,55,AF/IN,,,1581,BF/IN,,,1607
100014613,10000679,10005383,69,69,AF/IN,,,1620,BF/IN,,,1661
100014617,10000679,10010679,54,54,AF/IN,,,1581,BF/IN,,,1629
100014618,10000679,10010872,40,40,AF/IN,,,1584,BF/IN,,,1654
100014620,10000680,10001777,49,49,AF/IN,,,1580,BF/IN,,,1608
100014621,10000680,10001962,17,17,AF/IN,,,1551,BF/IN,,,1618
100014623,10000680,10002797,43,43,AF/IN,,,1569,BF/IN,,,1618
100014626,10000680,10005539,82,82,AF/IN,,,1549,BF/IN,,,1590
100014627,10000680,10006144,27,27,AF/IN,,,1554,BF/IN,,,1600
100014629,10000680,10006539,48,48,AF/IN,,,1572,BF/IN,,,1618
100014630,10000680,10006762,47,47,AF/IN,,,1580,BF/IN,,,1618
100014632,10000680,10011365,14,14,AF/IN,,,1600,BF/IN,,,1618
100014634,10000680,10011468,25,25,AF/IN,,,1559,BF/IN,,,1594
100014635,10000680,10011479,47,47,AF/IN,,,1572,BF/IN,,,1618
100014637,10000680,10012063,47,47,AF/IN,,,1549,BF/IN,,,1618
100014639,10000680,10012492,28,28,AF/IN,,,1549,BF/IN,,,1590
100014641,10000680,10012597,31,31,AF/IN,,,1549,BF/IN,,,1584
100014642,10000680,10012598,14,14,AF/IN,,,1555,BF/IN,,,1592
100014643,10000680,10012599,13,13,AF/IN,,,1576,BF/IN,,,1618
100014646,10000681,10000876,18,18,AF/IN,,,1663,BF/IN,,,1712
100014647,10000681,10000981,24,24,AF/IN,,,1654,BF/IN,,,1697
100014649,10000681,10001006,27,27,AF/IN,,,1654,BF/IN,,,1697
100014650,10000681,10002360,18,18,AF/IN,,,1667,BF/IN,,,1712
100014651,10000681,10002681,14,14,AF/IN,,,1676,BF/IN,,,1712
100014654,10000681,10003058,41,41,AF/IN,,,1654,BF/IN,,,1658
100014655,10000681,10003105,37,37,AF/IN,,,1654,BF/IN,,,1688
100014657,10000681,10003788,53,53,AF/IN,,,1654,BF/IN,,,1679
100014658,10000681,10004658,38,38,AF/IN,,,1654,BF/IN,,,1702
100014662,10000681,10005380,17,17,AF/IN,,,1679,BF/IN,,,1712
100014663,10000681,10005397,23,23,AF/IN,,,1654,BF/IN,,,1656
100014664,10000681,10005756,53,53,AF/IN,,,1678,BF/IN,,,1712
100014666,10000681,10006324,44,44,AF/IN,,,1662,BF/IN,,,1712
100014667,10000681,10007277,46,46,AF/IN,,,1654,BF/IN,,,1707
100014669,10000681,10008219,27,27,AF/IN,,,1654,BF/IN,,,1695
100014670,10000681,10008468,38,38,AF/IN,,,1654,BF/IN,,,1687
100014671,10000681,10011016,34,34,AF/IN,,,1654,BF/IN,,,1702
100014674,10000681,10012000,28,28,AF/IN,,,1682,BF/IN,,,1712
100014675,10000681,10012220,30,30,AF/IN,,,1666,BF/IN,,,1712
100014677,10000682,10001031,66,66,AF/IN,,,1532,BF/IN,,,1570
100014678,10000682,10001772,46,46,AF/IN,,,1543,BF/IN,,,1587
100014682,10000682,10003731,52,52,AF/IN,,,1532,BF/IN,,,1587
100014683,10000682,10003747,28,28,AF/IN,,,1532,BF/IN,,,1587
100014685,10000682,10003913,12,12,AF/IN,,,1540,BF/IN,,,1587
100014686,10000682,10004690,87,87,AF/IN,,,1532,BF/IN,,,1579
100014688,10000682,10004864,70,70,AF/IN,,,1532,BF/IN,,,1584
100014691,10000682,10005648,33,33,AF/IN,,,1536,BF/IN,,,1587
100014692,10000682,10005649,12,12,AF/IN,,,1562,BF/IN,,,1587
100014694,10000682,10005915,14,14,AF/IN,,,1543,BF/IN,,,1587
100014695,10000682,10006224,48,48,AF/IN,,,1560,BF/IN,,,1583
100014697,10000682,10007028,48,48,AF/IN,,,1532,BF/IN,,,1587
100014699,10000682,10008089,18,18,AF/IN,,,1544,BF/IN,,,1587
100014700,10000682,10008090,12,12,AF/IN,,,1577,BF/IN,,,1587
100014702,10000682,10008287,47,47,AF/IN,,,1532,BF/IN,,,1587
100014704,10000682,10009707,47,47,AF/IN,,,1532,BF/IN,,,1587
100014706,10000682,10009718,43,43,AF/IN,,,1532,BF/IN,,,1587
100014707,10000682,10010073,40,40,AF/IN,,,1549,BF/IN,,,1587
100014708,10000682,10010661,57,57,AF/IN,,,1532,BF/IN,,,1587
100014711,10000682,10011736,82,82,AF/IN,,,1534,BF/IN,,,1587
100014712,10000682,10012117,54,54,AF/IN,,,1533,BF/IN,,,1587
100014714,10000682,10012976,12,12,AF/IN,,,1532,BF/IN,,,1587
100014715,10000682,10012977,20,20,AF/IN,,,1532,BF/IN,,,1581
100014716,10000682,10012978,13,13,AF/IN,,,1562,BF/IN,,,1587
100014719,10000683,10001021,40,40,AF/IN,,,1519,BF/IN,,,1540
100014720,10000683,10001066,72,72,AF/IN,,,1495,BF/IN,,,1531
100014722,10000683,10001715,26,26,AF/IN,,,1495,BF/IN,,,1540
100014723,10000683,10001894,28,28,AF/IN,,,1533,BF/IN,,,1540
100014726,10000683,10003061,22,22,AF/IN,,,1495,BF/IN,,,1540
100014727,10000683,10004288,46,46,AF/IN,,,1495,BF/IN,,,1535
100014728,10000683,10004327,24,24,AF/IN,,,1495,BF/IN,,,1538
100014730,10000683,10004521,64,64,AF/IN,,,1496,BF/IN,,,1538
100014732,10000683,10004586,75,75,AF/IN,,,1503,BF/IN,,,1533
100014734,10000683,10004696,67,67,AF/IN,,,1498,BF/IN,,,1540
100014735,10000683,10004887,34,34,AF/IN,,,1495,BF/IN,,,1540
100014736,10000683,10005049,11,11,AF/IN,,,1495,BF/IN,,,1540
100014739,10000683,10005974,22,22,AF/IN,,,1514,BF/IN,,,1540
100014740,10000683,10005977,40,40,AF/IN,,,1530,BF/IN,,,1540
100014742,10000683,10006614,91,91,AF/IN,,,1520,BF/IN,,,1540
100014743,10000683,10006738,23,23,AF/IN,,,1495,BF/IN,,,1540
100014747,10000683,10007591,12,12,AF/IN,,,1495,BF/IN,,,1540
100014748,10000683,10007740,53,53,AF/IN,,,1495,BF/IN,,,1540
100014750,10000683,10008475,60,60,AF/IN,,,1495,BF/IN,,,1535
100014751,10000683,10008709,53,53,AF/IN,,,1495,BF/IN,,,1540
100014753,10000683,10009260,18,18,AF/IN,,,1495,BF/IN,,,1536
100014756,10000683,10010300,32,32,AF/IN,,,1495,BF/IN,,,1536
100014757,10000683,10010455,48,48,AF/IN,,,1499,BF/IN,,,1540
100014759,10000683,10010660,13,13,AF/IN,,,1495,BF/IN,,,1540
100014760,10000683,10010988,11,11,AF/IN,,,1495,BF/IN,,,1540
100014762,10000683,10011451,49,49,AF/IN,,,1509,BF/IN,,,1540
100014764,10000683,10011687,14,14,AF/IN,,,1540,BF/IN,,,1540
100014765,10000683,10011806,11,11,AF/IN,,,1495,BF/IN,,,1540
100014767,10000683,10011821,61,61,AF/IN,,,1495,BF/IN,,,1540
100014769,10000683,10012118,18,18,AF/IN,,,1495,BF/IN,,,1509
100014771,10000683,10012132,47,47,AF/IN,,,1495,BF/IN,,,1540
100014772,10000683,10012188,93,93,AF/IN,,,1495,BF/IN,,,1536
100014773,10000683,10012267,69,69,AF/IN,,,1502,BF/IN,,,1540
100014776,10000683,10013079,62,62,AF/IN,,,1495,BF/IN,,,1530
100014777,10000683,10013165,15,15,AF/IN,,,1495,BF/IN,,,1534
100014779,10000684,10001624,13,13,AF/IN,,,1678,BF/IN,,,1746
100014780,10000684,10001901,61,61,AF/IN,,,1663,BF/IN,,,1733
100014781,10000684,10005348,90,90,AF/IN,,,1685,BF/IN,,,1746
100014784,10000684,10009637,45,45,AF/IN,,,1639,BF/IN,,,1746
100014785,10000684,10012403,70,70,AF/IN,,,1666,BF/IN,,,1743
100014787,10000685,10009008,47,47,AF/IN,,,1505,BF/IN,,,1538
100014788,10000685,10012119,47,47,AF/IN,,,1491,BF/IN,,,1538
100014792,10000686,10002574,30,30,AF/IN,,,1592,BF/IN,,,1663
100014793,10000686,10002882,28,28,AF/IN,,,1592,BF/IN,,,1652
100014794,10000686,10006240,25,25,AF/IN,,,1592,BF/IN,,,1624
100014796,10000686,10007175,35,35,AF/IN,,,1592,BF/IN,,,1645
100014797,10000686,10009024,32,32,AF/IN,,,1607,BF/IN,,,1639
100014799,10000686,10009778,43,43,AF/IN,,,1592,BF/IN,,,1649
100014800,10000686,10010055,26,26,AF/IN,,,1593,BF/IN,,,1657
100014801,10000686,10011671,48,48,AF/IN,,,1630,BF/IN,,,1663
100014804,10000687,10005437,43,43,AF/IN,,,1668,BF/IN,,,1725
100014805,10000687,10006459,53,53,AF/IN,,,1668,BF/IN,,,1725
100014807,10000687,10008953,20,20,AF/IN,,,1668,BF/IN,,,1715
100014808,10000687,10008954,21,21,AF/IN,,,1668,BF/IN,,,1725
100014812,10000687,10013308,57,57,AF/IN,,,1668,BF/IN,,,1702
100014813,10000688,10002390,46,46,AF/IN,,,1563,BF/IN,,,1622
100014815,10000688,10009053,11,11,AF/IN,,,1550,BF/IN,,,1622
100014816,10000688,10012796,46,46,AF/IN,,,1532,BF/IN,,,1592
100014818,10000689,10003644,36,36,AF/IN,,,1574,BF/IN,,,1620
100014821,10000689,10005627,53,53,AF/IN,,,1574,BF/IN,,,1620
100014822,10000689,10005658,43,43,AF/IN,,,1574,BF/IN,,,1620
100014824,10000689,10005844,14,14,AF/IN,,,1583,BF/IN,,,1620
100014825,10000689,10005845,12,12,AF/IN,,,1606,BF/IN,,,1620
100014847,10000690,10012117,33,33,AF/IN,,,1533,BF/IN,,,1603
100014849,10000691,10000692,21,21,AF/IN,,,1559,BF/IN,,,1576
100014850,10000691,10004609,22,22,AF/IN,,,1559,BF/IN,,,1598
100014852,10000691,10005601,25,25,AF/IN,,,1559,BF/IN,,,1593
100014853,10000691,10005602,22,22,AF/IN,,,1559,BF/IN,,,1598
100014855,10000691,10009592,43,43,AF/IN,,,1559,BF/IN,,,1598
100014856,10000691,10011681,36,36,AF/IN,,,1566,BF/IN,,,1598
100014859,10000692,10000693,49,49,AF/IN,,,1576,BF/IN,,,1576
100014860,10000693,10001508,50,50,AF/IN,,,1576,BF/IN,,,1646
100014862,10000693,10007175,20,20,AF/IN,,,1576,BF/IN,,,1645
100014863,10000693,10007321,50,50,AF/IN,,,1619,BF/IN,,,1646
100014864,10000693,10007322,40,40,AF/IN,,,1576,BF/IN,,,1633
100014866,10000693,10011921,12,12,AF/IN,,,1576,BF/IN,,,1626
100014867,10000693,10012181,30,30,AF/IN,,,1597,BF/IN,,,1646
100014869,10000694,10007175,55,55,AF/IN,,,1573,BF/IN,,,1645
100014870,10000695,10008416,61,61,AF/IN,,,1680,BF/IN,,,1724
100014872,10000695,10012099,61,61,AF/IN,,,1671,BF/IN,,,1724
100014873,10000696,10000711,99,99,AF/IN,,,1561,BF/IN,,,1599
100014874,10000696,10001620,11,11,AF/IN,,,1549,BF/IN,,,1599
100014876,10000696,10002150,26,26,AF/IN,,,1534,BF/IN,,,1599
100014877,10000696,10002251,18,18,AF/IN,,,1534,BF/IN,,,1598
100014879,10000696,10002253,17,17,AF/IN,,,1591,BF/IN,,,1599
100014880,10000696,10002259,57,57,AF/IN,,,1536,BF/IN,,,1599
100014881,10000696,10002260,14,14,AF/IN,,,1534,BF/IN,,,1599
100014883,10000696,10003402,51,51,AF/IN,,,1534,BF/IN,,,1599
100014884,10000696,10003496,16,16,AF/IN,,,1578,BF/IN,,,1599
100014887,10000696,10003653,15,15,AF/IN,,,1571,BF/IN,,,1599
100014888,10000696,10003654,11,11,AF/IN,,,1534,BF/IN,,,1577
100014892,10000696,10005298,21,21,AF/IN,,,1584,BF/IN,,,1599
100014893,10000696,10005605,55,55,AF/IN,,,1561,BF/IN,,,1599
100014895,10000696,10006144,57,57,AF/IN,,,1554,BF/IN,,,1599
100014896,10000696,10007227,43,43,AF/IN,,,1534,BF/IN,,,1599
100014897,10000696,10007985,44,44,AF/IN,,,1588,BF/IN,,,1589
100014900,10000696,10009432,52,52,AF/IN,,,1563,BF/IN,,,1599
100014901,10000696,10009538,28,28,AF/IN,,,1562,BF/IN,,,1593
100014903,10000696,10009763,36,36,AF/IN,,,1562,BF/IN,,,1599
100014904,10000696,10010192,15,15,AF/IN,,,1584,BF/IN,,,1599
100014906,10000696,10011289,40,40,AF/IN,,,1542,BF/IN,,,1599
100014908,10000696,10012117,31,31,AF/IN,,,1534,BF/IN,,,1599
100014909,10000696,10012304,25,25,AF/IN,,,1556,BF/IN,,,1588
100014911,10000696,10012775,46,46,AF/IN,,,1562,BF/IN,,,1599
100014913,10000697,10000699,75,75,AF/IN,,,1610,BF/IN,,,1651
100014915,10000697,10001421,35,35,AF/IN,,,1621,BF/IN,,,1679
100014916,10000697,10002073,46,46,AF/IN,,,1610,BF/IN,,,1661
100014917,10000697,10009926,47,47,AF/IN,,,1610,BF/IN,,,1655
100014920,10000697,10012693,11,11,AF/IN,,,1610,BF/IN,,,1641
100014921,10000697,10012792,12,12,AF/IN,,,1610,BF/IN,,,1648
100014923,10000698,10001418,17,17,AF/IN,,,1696,BF/IN,,,1753
100014924,10000698,10001542,55,55,AF/IN,,,1696,BF/IN,,,1738
100014925,10000698,10001661,20,20,AF/IN,,,1696,BF/IN,,,1753
100014928,10000698,10002359,41,41,AF/IN,,,1696,BF/IN,,,1725
100014929,10000698,10002534,22,22,AF/IN,,,1696,BF/IN,,,1722
100014931,10000698,10002582,55,55,AF/IN,,,1696,BF/IN,,,1762
100014932,10000698,10002683,27,27,AF/IN,,,1696,BF/IN,,,1744
100014935,10000698,10004005,36,36,AF/IN,,,1696,BF/IN,,,1762
100014936,10000698,10004405,47,47,AF/IN,,,1697,BF/IN,,,1762
100014942,10000698,10005435,75,75,AF/IN,,,1697,BF/IN,,,1737
100014944,10000698,10006259,37,37,AF/IN,,,1696,BF/IN,,,1738
100014945,10000698,10006854,24,24,AF/IN,,,1696,BF/IN,,,1748
100014947,10000698,10008159,32,32,AF/IN,,,1696,BF/IN,,,1754
100014948,10000698,10008208,15,15,AF/IN,,,1696,BF/IN,,,1760
100014949,10000698,10009502,47,47,AF/IN,,,1696,BF/IN,,,1762
100014953,10000698,10011842,47,47,AF/IN,,,1696,BF/IN,,,1749
100014954,10000698,10011905,66,66,AF/IN,,,1696,BF/IN,,,1734
100014955,10000698,10012339,90,90,AF/IN,,,1696,BF/IN,,,1756
100014957,10000698,10013115,35,35,AF/IN,,,1696,BF/IN,,,1762
100014960,10000699,10012389,18,18,AF/IN,,,1606,BF/IN,,,1651
100014961,10000699,10012390,20,20,AF/IN,,,1631,BF/IN,,,1651
100014964,10000699,10012794,22,22,AF/IN,,,1606,BF/IN,,,1645
100014965,10000700,10004436,21,21,AF/IN,,,1596,BF/IN,,,1634
100014966,10000700,10004438,35,35,AF/IN,,,1596,BF/IN,,,1639
100014968,10000700,10004441,32,32,AF/IN,,,1596,BF/IN,,,1639
100014969,10000700,10005286,28,28,AF/IN,,,1596,BF/IN,,,1639
100014972,10000700,10011079,35,35,AF/IN,,,1596,BF/IN,,,1639
100014973,10000700,10011681,45,45,AF/IN,,,1596,BF/IN,,,1625
100014974,10000700,10012140,33,33,AF/IN,,,1596,BF/IN,,,1633
100014976,10000701,10003421,49,49,AF/IN,,,1630,BF/IN,,,1658
100014978,10000701,10005840,25,25,AF/IN,,,1630,BF/IN,,,1658
100014980,10000701,10006297,49,49,AF/IN,,,1630,BF/IN,,,1658
100014981,10000701,10007355,12,12,AF/IN,,,1630,BF/IN,,,1658
100014983,10000701,10011079,26,26,AF/IN,,,1630,BF/IN,,,1647
100014985,10000701,10011710,49,49,AF/IN,,,1630,BF/IN,,,1641
100014986,10000701,10012140,20,20,AF/IN,,,1630,BF/IN,,,1633
100014988,10000701,10012634,32,32,AF/IN,,,1630,BF/IN,,,1638
100014989,10000701,10012635,17,17,AF/IN,,,1630,BF/IN,,,1658
100014992,10000702,10012119,55,55,AF/IN,,,1508,BF/IN,,,1513
100014993,10000702,10013116,55,55,AF/IN,,,1508,BF/IN,,,1513
100014994,10000703,10010808,12,12,AF/IN,,,1490,BF/IN,,,1505
100014997,10000704,10005122,19,19,AF/IN,,,1641,BF/IN,,,1713
100014998,10000704,10005519,42,42,AF/IN,,,1679,BF/IN,,,1713
100015000,10000704,10011896,22,22,AF/IN,,,1658,BF/IN,,,1713
100015001,10000704,10012833,90,90,AF/IN,,,1631,BF/IN,,,1708
100015003,10000705,10002844,12,12,AF/IN,,,1557,BF/IN,,,1594
100015004,10000705,10003879,34,34,AF/IN,,,1544,BF/IN,,,1599
100015006,10000705,10004412,49,49,AF/IN,,,1560,BF/IN,,,1599
100015008,10000705,10005586,55,55,AF/IN,,,1546,BF/IN,,,1599
100015009,10000705,10006113,62,62,AF/IN,,,1545,BF/IN,,,1599
100015011,10000705,10009243,28,28,AF/IN,,,1546,BF/IN,,,1599
100015013,10000705,10010074,50,50,AF/IN,,,1544,BF/IN,,,1594
100015014,10000705,10011681,33,33,AF/IN,,,1566,BF/IN,,,1599
100015017,10000706,10002249,25,25,AF/IN,,,1586,BF/IN,,,1607
100015018,10000706,10003469,11,11,AF/IN,,,1586,BF/IN,,,1601
100015020,10000706,10005843,52,52,AF/IN,,,1586,BF/IN,,,1607
100015022,10000706,10011094,21,21,AF/IN,,,1595,BF/IN,,,1607
100015025,10000707,10003919,48,48,AF/IN,,,1552,BF/IN,,,1584
100015026,10000707,10004473,13,13,AF/IN,,,1546,BF/IN,,,1584
100015029,10000707,10005538,11,11,AF/IN,,,1563,BF/IN,,,1584
100015030,10000707,10006568,41,41,AF/IN,,,1550,BF/IN,,,1584
100015031,10000707,10008774,39,39,AF/IN,,,1475,BF/IN,,,1584
100015033,10000707,10012117,12,12,AF/IN,,,1533,BF/IN,,,1584
100015034,10000708,10002628,21,21,AF/IN,,,1581,BF/IN,,,1644
100015037,10000708,10002972,28,28,AF/IN,,,1581,BF/IN,,,1644
100015038,10000708,10002982,16,16,AF/IN,,,1612,BF/IN,,,1644
100015039,10000708,10005303,55,55,AF/IN,,,1595,BF/IN,,,1644
100015041,10000708,10005591,15,15,AF/IN,,,1581,BF/IN,,,1644
100015043,10000708,10006540,17,17,AF/IN,,,1592,BF/IN,,,1635
100015045,10000708,10007175,13,13,AF/IN,,,1581,BF/IN,,,1644
100015046,10000708,10007372,57,57,AF/IN,,,1581,BF/IN,,,1615
100015048,10000708,10008729,13,13,AF/IN,,,1581,BF/IN,,,1640
100015050,10000708,10010603,15,15,AF/IN,,,1586,BF/IN,,,1644
100015051,10000708,10011681,47,47,AF/IN,,,1581,BF/IN,,,1625
100015053,10000708,10012354,51,51,AF/IN,,,1581,BF/IN,,,1630
100015054,10000708,10012441,49,49,AF/IN,,,1581,BF/IN,,,1618
100015057,10000709,10001381,22,22,AF/IN,,,1579,BF/IN,,,1563
100015058,10000709,10002434,28,28,AF/IN,,,1495,BF/IN,,,1558
100015059,10000709,10002977,45,45,AF/IN,,,1495,BF/IN,,,1556
100015061,10000709,10004684,14,14,AF/IN,,,1495,BF/IN,,,1555
100015062,10000709,10007314,25,25,AF/IN,,,1503,BF/IN,,,1552
100015065,10000709,10010780,25,25,AF/IN,,,1495,BF/IN,,,1563
100015066,10000709,10011784,46,46,AF/IN,,,1505,BF/IN,,,1558
100015068,10000709,10012594,87,87,AF/IN,,,1495,BF/IN,,,1559
100015069,10000709,10012880,45,45,AF/IN,,,1530,BF/IN,,,1563
100015071,10000709,10013254,11,11,AF/IN,,,1514,BF/IN,,,1563
100015073,10000710,10005121,12,12,AF/IN,,,1665,BF/IN,,,1692
100015074,10000710,10005122,11,11,AF/IN,,,1665,BF/IN,,,1699
100015076,10000710,10012833,39,39,AF/IN,,,1665,BF/IN,,,1699
100015078,10000711,10002252,14,14,AF/IN,,,1590,BF/IN,,,1618
100015079,10000711,10002253,12,12,AF/IN,,,1591,BF/IN,,,1630
100015082,10000711,10003496,24,24,AF/IN,,,1578,BF/IN,,,1606
100015083,10000711,10003789,40,40,AF/IN,,,1561,BF/IN,,,1617
100015085,10000711,10004893,60,60,AF/IN,,,1561,BF/IN,,,1610
100015087,10000711,10005960,46,46,AF/IN,,,1561,BF/IN,,,1623
100015090,10000711,10007227,36,36,AF/IN,,,1561,BF/IN,,,1611
100015091,10000711,10008602,14,14,AF/IN,,,1561,BF/IN,,,1611
100015094,10000711,10009538,39,39,AF/IN,,,1562,BF/IN,,,1593
100015095,10000711,10011289,68,68,AF/IN,,,1561,BF/IN,,,1609
100015096,10000711,10011326,55,55,AF/IN,,,1608,BF/IN,,,1630
100015098,10000711,10011754,12,12,AF/IN,,,1562,BF/IN,,,1618
100015099,10000711,10011918,48,48,AF/IN,,,1571,BF/IN,,,1625
100015102,10000711,10012827,78,78,AF/IN,,,1561,BF/IN,,,1604
100015103,10000712,10003960,55,55,AF/IN,,,1610,BF/IN,,,1643
100015104,10000712,10008364,27,27,AF/IN,,,1608,BF/IN,,,1643
100015106,10000713,10000714,47,47,AF/IN,,,1560,BF/IN,,,1628
100015108,10000713,10001613,31,31,AF/IN,,,1608,BF/IN,,,1628
100015110,10000713,10002520,28,28,AF/IN,,,1580,BF/IN,,,1604
100015111,10000713,10002890,20,20,AF/IN,,,1585,BF/IN,,,1628
100015113,10000713,10003055,61,61,AF/IN,,,1598,BF/IN,,,1628
100015115,10000713,10003058,14,14,AF/IN,,,1599,BF/IN,,,1628
100015116,10000713,10003060,39,39,AF/IN,,,1626,BF/IN,,,1628
100015118,10000713,10003551,41,41,AF/IN,,,1560,BF/IN,,,1628
100015119,10000713,10003710,34,34,AF/IN,,,1560,BF/IN,,,1628
100015122,10000713,10004363,31,31,AF/IN,,,1618,BF/IN,,,1628
100015123,10000713,10004533,17,17,AF/IN,,,1560,BF/IN,,,1587
100015124,10000713,10005483,25,25,AF/IN,,,1595,BF/IN,,,1628
100015126,10000713,10005862,36,36,AF/IN,,,1582,BF/IN,,,1628
100015127,10000713,10005872,35,35,AF/IN,,,1601,BF/IN,,,1628
100015130,10000713,10006741,38,38,AF/IN,,,1622,BF/IN,,,1628
